MedInc,HouseAge,Population,AveOccup,AveRooms,Latitude,MedHouseVal
-1.3807793258950931,1.8561815225324745,-0.23266396467223086,-0.015950161950799156,-0.5472666897025246,1.024457088863713,1.042
-1.1900726013935596,1.8561815225324745,-0.6397514594158323,-0.005976571919993316,-0.16472185441562817,1.024457088863713,0.875
-1.2945586207519766,1.8561815225324745,-0.7501331011575897,-0.043566545684327614,-0.45816221976694566,1.024457088863713,0.831
-1.2448685440394598,1.8561815225324745,-0.709512656996623,-0.06442555117335805,-0.26234731767948394,1.024457088863713,0.875
-1.6072797497234395,1.8561815225324745,-0.6159090247996127,-0.008381503511034186,0.2722022879017332,1.024457088863713,0.853
-1.3967812150059034,1.8561815225324745,-0.3103726404584281,0.04450689097022752,-0.3502263927831261,1.024457088863713,0.803
-0.6885923462662866,-2.1167224063491927,-1.1757647117138064,-0.13687271387456815,-1.0739484010363376,1.024457088863713,0.6
-0.25148811213414896,1.8561815225324745,-0.7695602701041391,-0.01040731920088894,0.2286284490512514,1.0291389545592071,0.757
1.1831023017672573,1.6178072867995743,-1.1828291367852788,0.06436436352574167,0.17807005547902954,1.024457088863713,0.75
-1.5631166412893278,1.6972653653772076,-0.9258606748104676,0.0018784088682092025,0.3235536893687474,1.019775223168219,0.861
-1.4105196790122245,1.8561815225324745,-0.798701023523963,0.019841941959879143,0.9171421352978627,1.019775223168219,0.761
-0.6721167170173272,1.538349208221941,-0.9126148778014567,-0.011870704482112944,0.32195946686382937,1.019775223168219,0.735
-1.4233106627422472,1.8561815225324745,-0.7254076134074361,0.015337421857681487,-0.01128898364369711,1.019775223168219,0.784
-1.6133857337262487,1.538349208221941,-0.5629258367635691,-0.0671263957065538,-0.42296755893038634,1.019775223168219,0.844
-0.6639052212894113,1.8561815225324745,-0.8243095644080507,0.02660205957800292,0.6294759731138662,1.0150933574727214,0.813
-1.0627944176108635,1.8561815225324745,-1.0168151476056757,0.026074862640646203,0.6251169156077679,1.019775223168219,0.85
-1.521480146925344,1.3794330510666744,0.35103415685818246,-0.008378920126323321,-0.3414199839443514,1.019775223168219,1.292
-1.1047467387336132,-0.20972852048599255,-0.9126148778014567,0.0015366189343155353,0.24988523229846626,1.019775223168219,0.825
-1.6539168344345514,1.3794330510666744,-0.7448347823539854,-0.09335557371335433,-0.8300139527632038,1.019775223168219,0.952
-1.116274415428572,1.6178072867995743,-0.7642619513005346,0.0590763819298211,0.049970161688796616,1.019775223168219,0.75
-1.7742994673175232,1.3794330510666744,-1.2428767498927948,-0.04806819754942619,-1.5014325231363885,1.019775223168219,0.675
-0.730439391802781,-0.6864769919517926,-1.0026862974627309,-0.08571359033943203,0.3432323734138318,1.019775223168219,1.375
-1.5510099488699645,-0.9248512276846926,-0.5858852182458547,-0.12853052473577473,-1.055421427753989,1.019775223168219,1.775
-0.7497048240875066,0.5848522652903408,-0.16731803276111046,-0.06185026858369991,0.11961907871351028,1.019775223168219,1.021
-1.4525772757212294,-0.765935070529426,-0.6220903967371512,0.03971159747438983,0.16244937047612906,1.019775223168219,1.083
-1.6149648675200787,-0.44810275621889256,-0.3280337031371093,0.016601686680126983,-0.02415773575082768,1.019775223168219,1.125
-0.9786792241928534,0.7437684224456076,-0.9550014282302915,-0.08196773363749846,-0.4106911985375486,1.0150933574727214,1.313
-1.2478688982477368,-0.9248512276846926,-0.7209923477377658,-0.0927602026576571,-0.9020476129287045,1.019775223168219,1.625
-1.4233106627422472,1.8561815225324745,-1.0971729827936751,0.01898765835777164,-0.6786268876487903,1.019775223168219,1.125
-1.2369202372771824,1.8561815225324745,-1.0821610795167962,-0.07431346033892187,-0.6147470389569724,1.019775223168219,1.125
-1.612385615656823,1.8561815225324745,-0.9532353219624234,-0.08072534226254291,-1.1877698881253835,1.019775223168219,1.375
-1.0853233930695045,0.5053941867127075,-0.8463858927564022,-0.029592483040630675,0.07294238325906584,1.019775223168219,1.188
-0.7697598232691474,1.8561815225324745,-0.9258606748104676,0.019989384633308398,0.5225061597929835,1.019775223168219,0.982
-1.5231645563054295,0.9026845796008742,-0.7448347823539854,-0.14819046337361474,-1.2583135911363597,1.019775223168219,1.188
-1.6373885673924644,-1.481057777728126,-0.7766246951756115,-0.1363505924594154,-1.1226182326886163,1.019775223168219,1.625
-1.5256911703755573,-1.481057777728126,-1.1483900645618506,0.012947781790193682,-1.1061304904324951,1.0150933574727214,1.375
-1.3829374754133272,1.8561815225324745,-0.9090826652657205,0.15291731807468179,-1.0102965277122125,1.0150933574727214,5.00001
-0.9353056826556567,-1.004309306262326,-0.5523291991563604,-0.08287378701591903,-1.084486912752637,1.0150933574727214,1.625
-1.5811714043321172,1.8561815225324745,-0.46049167322721823,0.6934539013404262,-1.206823487782376,1.0150933574727214,1.375
-1.642652346705231,1.8561815225324745,-1.0901085577222027,0.2452379595107152,-1.053092610301041,1.0150933574727214,1.625
-0.6502193950762181,-0.1302704419083592,-0.6247395561389533,-0.06674226847620572,-0.7823499171020312,1.010411491777227,1.875
-1.0648472915428426,0.8232265010232409,-0.08696019757311105,-0.02206026002521571,-0.7100010083903625,1.0150933574727214,1.792
-0.9796267044691515,0.5848522652903408,1.8045396153136444,-0.15187350765100446,-1.267113962722478,1.0150933574727214,1.3
-0.5454175489590355,0.18756187240217417,0.5497211119933458,-0.128546881457865,-0.6200542830886562,1.024457088863713,1.838
-0.9814163894354919,0.028645715246907483,-1.080394973248928,-0.08192677568008232,-0.7063868618555245,1.019775223168219,1.25
-1.3960442859021165,-0.5275608347965259,0.5285278367789285,-0.1397538412694299,-1.0037534821964091,1.024457088863713,1.7
-0.6633788433581347,0.6643103438679743,0.36427995386719336,-0.11507492828746128,-0.6959491115537924,1.024457088863713,1.931
-0.7261230927663124,0.028645715246907483,0.7757827142804651,-0.11818592700020197,-0.6888123553049315,1.019775223168219,2.578
-0.34370952569381974,-0.05081236333072586,1.0044934759693864,-0.13080981513595882,-0.626720000941695,1.019775223168219,2.734
-0.3925047599231659,0.8232265010232409,-0.9152640372032589,-0.13138276075935895,-0.6803996298612905,1.019775223168219,2.375
-0.6796439214345834,1.8561815225324745,-0.46843915143262477,-0.15507932460725082,-0.7734093118163179,1.019775223168219,3.5
-0.5422066435782479,0.4259361081350742,1.115758170845078,-0.15093503863611268,-0.8678980848444459,1.019775223168219,3.357
0.5579232327899696,1.8561815225324745,-0.6635938940320519,-0.029690552298693565,0.3053322243320649,1.024457088863713,3.134
-0.31475873947360344,1.8561815225324745,-0.6326870343443598,-0.14595225171895254,-0.3985336180737568,1.019775223168219,2.685
-0.36929149315386534,1.8561815225324745,-0.6529972564248432,-0.1391383452731889,-0.5105356390919573,1.019775223168219,2.594
0.015438136816244738,1.8561815225324745,0.01635701909717391,-0.10201556994701759,-0.2347549524414601,1.024457088863713,2.757
0.018754317783287674,-0.05081236333072586,0.08346905727616244,-0.1131731349555834,-0.5125682449352107,1.024457088863713,2.25
0.6427227175186394,1.8561815225324745,-0.7730924826398753,-0.086343111957994,0.08061828199502584,1.024457088863713,2.625
-0.6462715605916431,0.2670199509798075,0.33602225358130344,-0.12551099847070005,-0.6879207749037571,1.024457088863713,2.185
-0.4460373955340022,-0.20972852048599255,0.2856882249470621,-0.15728349968056043,-0.8794740647121977,1.024457088863713,2.55
-0.38018751633129205,1.8561815225324745,-0.42958481353952616,-0.12145495314728437,-0.34394750381948735,1.0291389545592071,2.241
-0.20974634218390995,0.5053941867127075,-0.6627108408981178,-0.14164815249392254,-0.6494144484409076,1.0291389545592071,2.431
-0.3830825949533137,1.8561815225324745,-0.7872213327828202,-0.11897050355756564,-0.4178510254821353,1.0291389545592071,2.316
-0.7618115165068698,-0.05081236333072586,1.000078210299716,-0.14737616143143942,-0.9722756050510153,1.0291389545592071,2.185
-0.4110859008972319,1.8561815225324745,0.31836119090262227,-0.12982915411782472,-0.5612104953001144,1.0291389545592071,2.341
1.0469283309459858,1.6972653653772076,-0.4022101663875703,-0.04526556055268625,0.5309488678267228,1.0338208202547048,3.276
0.7454190519107157,1.4588911296443077,-0.28917936524401067,-0.07767700053842524,0.45163334051693743,1.0338208202547048,3.476
1.0976711635210559,0.9821426581785077,-0.5576275179599648,-0.09233311061418856,0.5747772924276894,1.0291389545592071,3.661
0.5756621690739928,0.6643103438679743,-1.1722324991780702,-0.09489389070884424,0.6779735199468506,1.038502685950199,3.35
1.3015899740976333,1.8561815225324745,-0.32185233119957085,-0.04216342535526944,0.6139133307383058,1.038502685950199,3.736
0.6877806684359212,1.8561815225324745,-0.21941816766321998,-0.09146475239109993,0.37571393883329524,1.0338208202547048,3.895
1.7711190887964132,1.8561815225324745,-0.4631408326290204,-0.05927462578459825,0.6823319437249077,1.038502685950199,3.911
0.8350085758140027,-0.05081236333072586,0.5347092087164669,-0.0911030790038686,0.040958103997634436,1.038502685950199,3.373
1.9103986894122171,1.6972653653772076,-0.34834392521759266,-0.08841442207685535,0.28226230722071377,1.0338208202547048,2.952
1.1310435243639958,1.2205168939114077,-0.05958555042115521,-0.07663814517642456,0.12381957345576522,1.0338208202547048,2.923
1.9390336488736675,0.9026845796008742,0.16824215813383214,-0.057743001506867134,0.8902174430338511,1.0291389545592071,4.115
1.1558885627202542,0.10810379382454083,-0.5134748612632618,-0.05873537713905894,0.41108240188526846,1.0338208202547048,3.115
1.6760552344078485,0.4259361081350742,-0.25209113361878016,-0.07435808646589585,0.2813130204200744,1.0338208202547048,3.259
4.0694430501296885,-0.8453931491070593,-0.7881043859167542,-0.03112254641348089,1.1745832007446015,1.0338208202547048,3.926
1.9041874298231525,0.5053941867127075,-0.3121387467262962,-0.06266158865963424,0.41965294063957453,1.0338208202547048,3.193
1.5933086236111575,0.4259361081350742,0.1779557426071068,-0.09114699471655956,0.4782609773730514,1.0291389545592071,3.333
2.281442493169134,-0.05081236333072586,-0.8499181052921385,-0.061026900067524384,0.6264659291938656,1.0291389545592071,3.352
2.3846652054924866,-0.20972852048599255,-0.7801569077113477,-0.04832895674119073,0.8495189076356933,1.0291389545592071,3.512
1.57025327022124,0.028645715246907483,-0.6750735847731947,-0.05906200864087417,0.49674073995734463,1.0291389545592071,3.689
2.3404494592652476,0.2670199509798075,-0.6980329662554803,-0.06318305948346553,0.625754136122991,1.024457088863713,3.659
1.6564213375712291,0.6643103438679743,-0.8878893900513031,-0.06588723618210818,0.6280855709425591,1.024457088863713,3.667
1.2946417854047811,0.8232265010232409,-0.14170949187702275,-0.05205716128544415,0.8532351130168927,1.024457088863713,3.628
1.31159115479189,0.10810379382454083,-1.1475070114279164,-0.06235228519829678,0.07533401180610728,1.019775223168219,4.833
1.6761078722009761,1.8561815225324745,-0.5408495084152176,-0.07200197996553374,0.5483639722888562,1.024457088863713,3.314
1.5340911063425335,1.299974972489041,-0.31655401239596653,-0.05449367742207935,0.6178968428934419,1.019775223168219,3.235
-0.5146770777724784,1.6972653653772076,-0.14612475754669305,-0.07587731504940125,-0.11994332559193026,1.0150933574727214,2.167
-0.4155601133130836,0.7437684224456076,-0.4189881759323174,-0.10763574353301188,-0.3236161489249543,1.0150933574727214,2.331
0.720889840313223,1.8561815225324745,-0.8084146079972376,-0.07643798274093298,0.3119877919185154,1.019775223168219,2.964
1.3954431592442615,1.8561815225324745,-0.5832360588440525,-0.0565087947964861,0.39220149920588326,1.019775223168219,2.737
-0.3197593298207317,1.8561815225324745,-0.26180471809205486,-0.0593413559338247,-0.27619899026156824,1.0150933574727214,2.277
-0.44261593898070395,1.8561815225324745,-0.31125569359236216,-0.06138657674466941,-0.09915725463622109,1.0150933574727214,1.996
0.353793871040881,1.8561815225324745,-0.2123537425917475,-0.07410930663960015,-0.058810808018837465,1.0150933574727214,2.398
0.10597514099583016,1.8561815225324745,-0.591183537049459,-0.08156578348677754,0.2117693862132279,1.019775223168219,2.701
0.7791598773055494,1.8561815225324745,-0.3456947658157905,-0.10456685659422307,0.08959656438894527,1.019775223168219,3.021
-0.3739236189490999,1.8561815225324745,-0.5638088898975032,-0.13056851431944608,-0.4041067488202446,1.0150933574727214,2.695
0.4738080393719596,1.8561815225324745,-0.7183431883359636,-0.01900823832637187,0.5249152654377972,1.019775223168219,3.147
2.255913163502216,1.8561815225324745,-0.35717445655693325,-0.03695556717776105,0.9189683942564006,1.019775223168219,3.901
2.636431770022113,1.8561815225324745,-0.4984629579863828,0.025665254026526606,1.4323792749343112,1.019775223168219,4.103
1.5730430732570062,1.8561815225324745,-0.4172220696644493,-0.015047670999030035,0.8772390183955469,1.019775223168219,3.524
1.1367284060217837,1.8561815225324745,-0.6989160193894143,-0.05720240869063105,0.1581628348454503,1.019775223168219,2.873
1.9146097128624304,1.8561815225324745,-0.4834510547095038,-0.05549279697971037,1.0368638093068123,1.019775223168219,3.487
-0.5911071533938493,1.8561815225324745,-0.4481289293521414,-0.11265711561388435,-0.44285217338626226,1.019775223168219,2.438
-0.8823520627692248,1.8561815225324745,-0.9408725780873466,-0.0975863680655108,-0.14337016898422655,1.0150933574727214,2.115
-0.4504589701567261,1.8561815225324745,-0.20175710498453878,-0.059483759399958015,-0.46576704608390823,1.0150933574727214,2.184
-0.10299689772100358,1.8561815225324745,-0.33333202194071365,-0.10085783879029715,-0.23347694450448023,1.019775223168219,2.699
-0.3398669667955,1.3794330510666744,-0.046339753412144316,-0.11868480617994248,-0.4455575631081502,1.019775223168219,2.188
-0.4927797558313695,1.0616007367561409,0.25566441839330406,-0.13297004163351758,-0.5536878589086891,1.0150933574727214,2.25
-0.9094605262299726,1.1410588153337744,-0.05870249728722115,-0.11442391773545368,-0.8709227665942081,1.0150933574727214,2.5
-1.1888619321516234,0.9821426581785077,-0.3209692780656368,-0.04806819754942619,-0.7547174474574858,1.0150933574727214,1.714
-1.304243974687467,0.028645715246907483,-0.07989577250163857,-0.1293706702704232,-0.9038568817391633,1.0150933574727214,1.938
-0.8176602150153234,-0.1302704419083592,-0.22471648646682432,-0.03283825000012542,-0.6567217443656583,1.010411491777227,1.25
-1.1019569356978471,1.299974972489041,0.043731666249129754,0.013081958673637144,-0.6250284122325883,1.010411491777227,0.975
-0.6447450645909409,1.6972653653772076,-0.6035462809245359,0.06884970505799567,-0.8972168559738165,1.010411491777227,1.25
-0.889405527048332,1.8561815225324745,-0.2997760028512194,-0.007598801994499446,-0.7034013263375329,1.010411491777227,1.388
-0.8634550950363926,0.5848522652903408,0.19385069901791988,-0.003965918611170009,-0.945292369525825,1.0150933574727214,1.167
-1.168701657383727,1.1410588153337744,0.25124915272363374,-0.03999458279136893,-0.7231876810276,1.0150933574727214,1.518
-0.8427158045440925,1.8561815225324745,-0.6132598653978105,0.013045236579221057,-0.42867023568626056,1.0150933574727214,1.27
-0.9024070619508655,1.8561815225324745,-0.2715183025653295,0.014562853855804045,-0.3411264012384115,1.0150933574727214,1.286
-0.9137241874733137,1.8561815225324745,-0.37042025356594416,-0.006515636552512777,-0.2807759092535561,1.0150933574727214,1.406
-0.6534829382501335,1.4588911296443077,-0.18762825484159384,-0.08483936207726478,-0.7016085384974844,1.0150933574727214,1.827
-0.7829192715510638,1.8561815225324745,-0.5770546869065141,-0.006428404357128552,-0.3196569363619282,1.0150933574727214,1.469
-0.4809362523776447,1.8561815225324745,-0.09225851637671541,0.021530284008578506,-0.37699988411593005,1.0150933574727214,1.228
-0.7089631722066932,1.6178072867995743,0.05432830385633847,-0.0841726571781322,-0.4999674660584257,1.0150933574727214,1.693
-1.0175785533141986,1.8561815225324745,-0.827841776943787,-0.043039470555558616,-0.4928320667322358,1.0150933574727214,1.266
-1.0358438675294985,1.7767234439548412,-0.42075428220018557,-0.06256012245244698,-0.5548967168987757,1.0150933574727214,1.279
-0.8530854497902425,1.6972653653772076,-0.24414365541337366,-0.029076288777192975,-0.4938217157466298,1.0150933574727214,1.235
-0.7778660434108079,1.8561815225324745,-0.5134748612632618,-0.00542755071613117,-0.3870361185812555,1.0150933574727214,1.119
-0.8837732831836718,1.1410588153337744,2.5975213295864297,0.04591531454796239,-0.23643643189891014,1.010411491777227,1.128
-0.4921481023138374,1.8561815225324745,0.2062134428929967,0.09205300097808652,-0.4451412482820149,1.010411491777227,1.079
-1.0450028435337124,0.10810379382454083,-0.36600498789627384,0.07447201529297572,-0.6590323568056796,1.010411491777227,1.375
-0.8984592274662905,0.8232265010232409,0.0340180817758551,0.06671042391244933,-0.6679767628400166,1.010411491777227,1.055
-0.9188826911998249,1.4588911296443077,-0.1664349796271764,0.09742661039341485,-0.3641494399124903,1.010411491777227,0.955
-0.26091027710400116,1.8561815225324745,-0.6874363286482715,0.07515410176721943,-0.5727688526737778,1.010411491777227,1.161
-0.8508746624788806,1.1410588153337744,-0.1249314823322756,0.0506444953094352,-0.3534106251186045,1.010411491777227,1.122
-0.9320421394817413,1.7767234439548412,-1.0574355917666425,0.10348741524222657,-0.9082775833590451,1.010411491777227,0.75
-1.1952311051200708,0.8232265010232409,-0.9223284622747313,0.0025906354311210204,-0.6794484023326318,1.010411491777227,1.125
-0.12931579428483644,1.8561815225324745,-0.5117087549953937,0.06318407982151271,-0.5882638914336364,1.010411491777227,1.25
-1.1463305953044693,-0.6864769919517926,0.2062134428929967,-0.05936117282737944,-0.7754878438039794,1.0150933574727214,1.15
-1.1704387045569402,1.8561815225324745,-0.7995840766578971,0.06715524270136637,-1.0491300100613346,1.0010477603862389,0.95
-0.6741169531561786,1.8561815225324745,-0.4940476923167125,0.02628340983208215,-0.4199639496078811,1.0010477603862389,0.964
-0.6846445117817117,1.8561815225324745,-0.7183431883359636,0.026344353772558816,-0.4958600716747933,1.0010477603862389,0.72
-0.6462715605916431,1.8561815225324745,-0.8923046557209733,0.021471208576556735,-0.6802307972696239,1.005729626081733,0.713
-0.4447740884989381,1.8561815225324745,-0.38101689117315285,0.1536724971457332,-0.5586047494024731,1.005729626081733,0.808
-1.2538696066642907,1.6972653653772076,0.08788432294583273,0.01217141240171558,-0.5674123997891073,1.005729626081733,1.288
-1.019526151659922,1.1410588153337744,0.0711063134010856,0.03540421317593705,-0.8839492904801505,1.005729626081733,1.125
-1.2560803939756526,1.8561815225324745,-0.36865414729807605,0.08495120168005589,-0.6314719447962847,1.005729626081733,1.194
-1.1947573649819216,1.2205168939114077,1.2252567594529014,0.06499426235432808,-0.9349427506905154,1.005729626081733,1.181
-0.9649407601865325,1.538349208221941,0.049029985052734114,0.12008023861346868,-0.1957846260790898,1.010411491777227,1.225
-0.8304511987453461,1.6178072867995743,-0.5002290642542508,0.08200807228671171,-0.02574778651086986,1.010411491777227,1.063
-0.9060390696766745,0.6643103438679743,0.16117773306235966,0.00037692147045255403,-0.3836025866281288,1.010411491777227,1.325
-1.184808822080793,0.10810379382454083,-0.8834741243816328,-0.00336429361129432,-0.43322871566126114,1.010411491777227,1.227
-1.3383532646341945,0.9026845796008742,-0.7607297387647984,-0.000523577307533432,-0.15142876880090142,1.010411491777227,1.133
-0.18690153996650288,1.2205168939114077,-0.4101576445929768,0.0445255220328357,0.015323479329785197,1.010411491777227,1.095
0.017964750886372657,1.8561815225324745,0.7484080671285093,0.023839575612819894,-0.17398540850878466,1.010411491777227,1.647
-0.4112964520697426,1.8561815225324745,-0.7289398259431723,0.0006035085133919728,-0.614889986870129,1.010411491777227,1.25
-0.6666423865320499,1.3794330510666744,0.19561680528578798,0.005255449068938082,-0.37970622117932873,1.010411491777227,1.247
-0.7214909669710777,1.6178072867995743,-0.19822489244880254,-0.02292630672790789,-0.45365586649263145,1.010411491777227,1.367
-0.5652093591750378,0.7437684224456076,0.654804434931499,0.020957510550679886,-0.32427481871705227,1.010411491777227,1.417
-0.5466808559940993,0.028645715246907483,-0.42958481353952616,-0.02974161973587531,-0.24472216140094447,1.010411491777227,1.5
-0.480251961066985,1.4588911296443077,-0.5002290642542508,-0.012408708317428487,-0.05850709123227791,1.010411491777227,1.388
-0.544364793096482,0.4259361081350742,0.08081989787436025,-0.012587639325422903,-0.34258917197229666,1.010411491777227,1.392
-0.5240992427423307,0.5053941867127075,-0.249441974216978,-0.01054471341482846,-0.36711107346772975,1.010411491777227,1.438
-0.42240302641968014,0.8232265010232409,-0.279465780770736,-0.06552880724409446,-0.4495305212040431,1.0150933574727214,1.565
-0.4184551919351053,0.8232265010232409,-0.18056382977012136,-0.03206176350741831,-0.36551927543468343,1.0150933574727214,1.51
0.5712405944512688,1.1410588153337744,-0.27416746196713165,-0.05970708378183923,0.510610407367698,1.0150933574727214,2.73
0.4744923306826191,1.8561815225324745,-0.635336193746162,-0.04201187072428318,0.13879248418675527,1.0150933574727214,2.171
-0.20242968893916438,1.8561815225324745,0.404017344894226,-0.03885270547588669,-0.17969286058332704,1.0150933574727214,1.871
0.6567770082837262,0.9821426581785077,-0.5487969866206241,-0.06797256020785236,0.26645326952117543,1.0150933574727214,2.396
0.11950305382964009,1.538349208221941,-0.811946820532974,-0.10232421771365469,-0.07555687021538493,1.0150933574727214,2.297
0.4597011108137448,1.538349208221941,-0.7201092946038317,-0.048877317982695546,0.6825262946903428,1.0150933574727214,2.573
0.2116191918030558,1.3794330510666744,-0.5805868994422503,-0.07292671688481005,0.16504889712194293,1.0150933574727214,2.469
-0.4665134970606642,1.6972653653772076,-0.8508011584260725,-0.05389914154135648,-0.06795573331665203,1.010411491777227,1.799
